,USA360
1894-04-02,0.8142428557505217
1894-04-03,0.8143497557988713
1894-04-04,0.811256168658215
1894-04-05,0.8193684940452357
1894-04-06,0.825874606242672
1894-04-07,0.8227860994368069
1894-04-09,0.8214027745507958
1894-04-10,0.8199104793331118
1894-04-11,0.8200181234705629
1894-04-12,0.8153230725573454
1894-04-13,0.8186344409108772
1894-04-14,0.8187419175202155
1894-04-16,0.8141512398785025
1894-04-17,0.8110514052909811
1894-04-18,0.8095536088362608
1894-04-19,0.8096598932443031
1894-04-20,0.8145813495615954
1894-04-21,0.8130840857029508
1894-04-23,0.8036689542045148
1894-04-24,0.8037744660299545
1894-04-25,0.8070950895719159
1894-04-26,0.8039869557172433
1894-04-27,0.8024845353809268
1894-04-28,0.8041984353188996
1894-04-30,0.8076208394656109
1894-05-01,0.8213595382417792
1894-05-02,0.8198410025687611
1894-05-03,0.8102134004884065
1894-05-04,0.811938613043497
1894-05-05,0.8104161280420192
1894-05-07,0.8089940901179172
1894-05-08,0.8090951146401844
1894-05-09,0.8059453231924538
1894-05-10,0.8109250081889449
1894-05-11,0.8077753495289145
1894-05-12,0.809502615180063
1894-05-14,0.808078558298192
1894-05-15,0.8000444494485849
1894-05-16,0.793628157233368
1894-05-17,0.7920965201196192
1894-05-18,0.7840388342073006
1894-05-19,0.7792364996854585
1894-05-21,0.7745268310075168
1894-05-22,0.777896199953505
1894-05-23,0.7894436823344854
1894-05-24,0.7846422701964416
1894-05-25,0.7945482821209535
1894-05-26,0.7930148692417981
1894-05-28,0.7850468704152733
1894-05-29,0.7900514474275702
1894-05-31,0.7853496732504474
1894-06-01,0.7889558116323281
1894-06-02,0.7923428169443552
1894-06-04,0.7974723734150417
1894-06-05,0.7959307473496194
1894-06-06,0.8058891759859876
1894-06-07,0.8076319558620149
1894-06-08,0.8077340051381914
1894-06-09,0.8029130835304282
1894-06-11,0.7998313451329397
1894-06-12,0.801575897819206
1894-06-13,0.8033205037613066
1894-06-14,0.7935630748036799
1894-06-15,0.7903720709645554
1894-06-16,0.7921185478290541
1894-06-18,0.7923187259519353
1894-06-19,0.7874782847411336
1894-06-20,0.7859295771133171
1894-06-21,0.7860288841601569
1894-06-22,0.7795321571746888
1894-06-23,0.774678333928385
1894-06-25,0.7748741046941973
1894-06-26,0.7815823152331385
1894-06-27,0.7899372241938929
1894-06-28,0.783438954088495
1894-06-29,0.7818866699457346
1894-06-30,0.7803335928999673
1894-07-02,0.7788783216815384
1894-07-03,0.7822832966715866
1894-07-05,0.7824809893052438
1894-07-06,0.7792736029004659
1894-07-07,0.7711014764403205
1894-07-09,0.7746089510648311
1894-07-10,0.7730508940561803
1894-07-11,0.7797747243225082
1894-07-12,0.779873253665757
1894-07-13,0.7832825781394521
1894-07-14,0.7883460177661997
1894-07-16,0.7901991152887682
1894-07-17,0.7902989618180756
1894-07-18,0.7903988209636075
1894-07-19,0.7871900464996683
1894-07-20,0.7856342066420388
1894-07-21,0.7857334763669988
1894-07-23,0.7809637027626393
1894-07-24,0.7827200883134879
1894-07-25,0.7778464151429354
1894-07-26,0.7796036149879502
1894-07-27,0.7797021227104798
1894-07-28,0.7764827615068314
1894-07-30,0.7733591094834488
1894-07-31,0.7751185534665365
1894-08-01,0.778829206047072
1894-08-02,0.7789258875575537
1894-08-03,0.7890852599999565
1894-08-04,0.7942080500481423
1894-08-06,0.789383306797557
1894-08-07,0.7961836095577498
1894-08-08,0.8013050990032784
1894-08-09,0.8064243473256706
1894-08-10,0.8065244544138271
1894-08-11,0.8032795416295639
1894-08-13,0.8202139654830904
1894-08-14,0.8269962601098536
1894-08-15,0.8220924413317039
1894-08-16,0.8305453195633139
1894-08-17,0.8356539396232819
1894-08-18,0.844095685668983
1894-08-20,0.8493031876390555
1894-08-21,0.8394168153697068
1894-08-22,0.8445241646250907
1894-08-23,0.8579635933827736
1894-08-24,0.8613984054409074
1894-08-25,0.8565144018758166
1894-08-27,0.8650517061228736
1894-08-28,0.8535141642214736
1894-08-29,0.8486212269986743
1894-08-30,0.8503941685779004
1894-08-31,0.8471591933263928
1894-09-01,0.8543885332011132
1894-09-04,0.8630622185793053
1894-09-05,0.8581402045075137
1894-09-06,0.8548890928751119
1894-09-07,0.8516357537633166
1894-09-08,0.8500573615011537
1894-09-10,0.8569655539787683
1894-09-11,0.8587416337190752
1894-09-12,0.8571647456437121
1894-09-13,0.8522329923776027
1894-09-14,0.8506534932140407
1894-09-15,0.845715404914697
1894-09-17,0.8341500059196247
1894-09-18,0.8342467673203114
1894-09-19,0.8410773703541846
1894-09-20,0.8428570900698544
1894-09-21,0.8345449792188786
1894-09-22,0.838009905186679
1894-09-24,0.829786813276334
1894-09-25,0.829883068546674
1894-09-26,0.8249213569124767
1894-09-27,0.8233297086507396
1894-09-28,0.8200493755448447
1894-09-29,0.8167667235241682
1894-10-01,0.8121615487182855
1894-10-02,0.8122515540186847
1894-10-03,0.8123415692936438
1894-10-04,0.8158320941366599
1894-10-05,0.8210214568022953
1894-10-06,0.8262084392238175
1894-10-08,0.817903120362568
1894-10-09,0.812893673213657
1894-10-10,0.811282354286956
1894-10-11,0.8130742531063915
1894-10-12,0.8165679261953513
1894-10-13,0.816658419818953
1894-10-15,0.8100339402916855
1894-10-16,0.8101237098064384
1894-10-17,0.8136205516005826
1894-10-18,0.8137107185904792
1894-10-19,0.8223164728604292
1894-10-20,0.8190049146957811
1894-10-22,0.817484122402338
1894-10-23,0.8158716256388885
1894-10-24,0.8176657183455608
1894-10-25,0.812645922888934
1894-10-26,0.8110311302821269
1894-10-27,0.80259381384414
1894-10-29,0.7908181789284422
1894-10-30,0.7943276283437241
1894-10-31,0.7909966745519821
1894-11-01,0.7997685288459305
1894-11-02,0.805011194819185
1894-11-03,0.8085345017349875
1894-11-05,0.813863192567443
1894-11-07,0.8243367981231415
1894-11-08,0.8227151571094758
1894-11-09,0.8365186569886977
1894-11-10,0.8451670785667712
1894-11-12,0.8350992781747306
1894-11-13,0.8369042859421506
1894-11-14,0.8284381976211086
1894-11-15,0.8251023951477318
1894-11-16,0.8234792480463388
1894-11-17,0.8149930048614217
1894-11-19,0.8168922307167327
1894-11-20,0.8152653990947925
1894-11-21,0.80676436049833
1894-11-22,0.80857475302707
1894-11-23,0.8052240159511826
1894-11-24,0.8121991755448068
1894-11-26,0.8055001907774328
1894-11-27,0.8090337988948899
1894-11-28,0.7987957654979048
1894-11-30,0.7937983911818746
1894-12-01,0.8078040013937563
1894-12-03,0.8097092743163076
1894-12-04,0.809796611998855
1894-12-05,0.8081528024491791
1894-12-06,0.8082399722459802
1894-12-07,0.820450751028868
1894-12-08,0.8153513854277137
1894-12-10,0.8086044831610915
1894-12-11,0.8121571494625115
1894-12-12,0.8191731060097875
1894-12-13,0.8296453489321205
1894-12-14,0.8228211257386564
1894-12-15,0.8177191836875034
1894-12-17,0.8196272276228058
1894-12-18,0.8162524214478439
1894-12-19,0.8094100198061955
1894-12-20,0.8129662252951333
1894-12-21,0.8147877285067918
1894-12-22,0.8114084321432798
1894-12-24,0.8098488717119432
1894-12-26,0.803082015434299
1894-12-27,0.8031686382807309
1894-12-28,0.7997800215549261
1894-12-29,0.8033435926798901
1894-12-31,0.8017777033285126
1895-01-02,0.7932555063593038
1895-01-03,0.7968230676469781
1895-01-04,0.7916865272093883
1895-01-05,0.7917713352729884
1895-01-07,0.797167821905568
1895-01-08,0.8007359891809279
1895-01-09,0.8043032274751712
1895-01-10,0.8009092288853775
1895-01-11,0.8079594529923665
1895-01-12,0.8063063786487854
1895-01-14,0.8099595862174999
1895-01-15,0.8065668117627323
1895-01-16,0.8118755888915248
1895-01-17,0.8137022930785541
1895-01-18,0.8155289656330909
1895-01-19,0.8103984884235041
1895-01-21,0.8036092625497898
1895-01-22,0.8019525807405882
1895-01-23,0.7950649878355015
1895-01-24,0.7968954224183545
1895-01-25,0.7969807884759346
1895-01-26,0.7935757368673634
1895-01-28,0.7885069937181525
1895-01-29,0.7850956173651579
1895-01-30,0.786928694774046
1895-01-31,0.7940083029687425
1895-02-01,0.8117231207007122
1895-02-02,0.8118213725568011
1895-02-04,0.8137784765246093
1895-02-05,0.8085952418588529
1895-02-06,0.8139793309799328
1895-02-07,0.8140778559301864
1895-02-08,0.8036090360222988
1895-02-09,0.7984142462351734
1895-02-11,0.7933109225411462
1895-02-12,0.7934069457645921
1895-02-13,0.7952704713315569
1895-02-14,0.7935994640268657
1895-02-15,0.7901596829795299
1895-02-16,0.7937933532047377
1895-02-18,0.7939855164395027
1895-02-19,0.7940816213165334
1895-02-20,0.7959467315370573
1895-02-21,0.7960430738017127
1895-02-23,0.7926978124368743
1895-02-25,0.7893491246979835
1895-02-26,0.784129848838223
1895-02-27,0.7877710766737148
1895-02-28,0.7807770723928519
1895-03-01,0.7826652667291875
1895-03-02,0.7792214671454376
1895-03-04,0.78295432418744
1895-03-05,0.7883617513644416
1895-03-06,0.7813807800205619
1895-03-07,0.783247907418404
1895-03-08,0.7798015441617174
1895-03-09,0.7816693621109281
1895-03-11,0.7871770424665815
1895-03-12,0.789044636174704
1895-03-13,0.7909122334794655
1895-03-14,0.7910091364796881
1895-03-15,0.7893351353753261
1895-03-16,0.7912034202654271
1895-03-18,0.8002540523230653
1895-03-19,0.8127393247765903
1895-03-20,0.8093052528058395
1895-03-21,0.8147081088011394
1895-03-22,0.8112742535601246
1895-03-23,0.8237490212957659
1895-03-25,0.829246403081298
1895-03-26,0.8275836487558758
1895-03-27,0.8170951118118267
1895-03-28,0.8224984842956587
1895-03-29,0.8261326636370879
1895-03-30,0.8350642785059141
1895-04-01,0.8298618010271557
1895-04-02,0.8317247706322325
1895-04-03,0.8247812708669299
1895-04-04,0.8231189297841736
1895-04-05,0.8249834020837519
1895-04-06,0.8215570311321293
1895-04-08,0.825287303163546
1895-04-09,0.8236239421761125
1895-04-10,0.8272544668424935
1895-04-11,0.829119905310134
1895-04-13,0.838143089403882
1895-04-15,0.8401105059958277
1895-04-16,0.8419756992378198
1895-04-17,0.8456032003900703
1895-04-18,0.8562766356575039
1895-04-19,0.8563813360033927
1895-04-20,0.8582457368281278
1895-04-22,0.8602151205701322
1895-04-23,0.869117957132412
1895-04-24,0.8639509276730678
1895-04-25,0.8693340946763438
1895-04-26,0.8711985953966047
1895-04-27,0.8695470962383619
1895-04-29,0.8697597421940064
1895-04-30,0.8663428148072755
1895-05-01,0.8678330954791995
1895-05-02,0.8731890552386166
1895-05-03,0.8680411452271494
1895-05-04,0.8698950839258028
1895-05-06,0.8806088928442926
1895-05-07,0.8929595385782275
1895-05-08,0.8895705715171262
1895-05-09,0.9036599101485533
1895-05-10,0.912492723075555
1895-05-11,0.9195747138912633
1895-05-13,0.9128220228398958
1895-05-14,0.9111853398821399
1895-05-15,0.897334126038245
1895-05-16,0.9201645593578077
1895-05-17,0.9220164572072987
1895-05-18,0.9151518698749291
1895-05-20,0.9048975870110572
1895-05-21,0.9137424975956707
1895-05-22,0.9051201451437618
1895-05-23,0.9104710588857071
1895-05-24,0.9158198626271896
1895-05-25,0.917674045512462
1895-05-27,0.9196364177211599
1895-05-28,0.9075217679667689
1895-05-29,0.9093776776410304
1895-05-31,0.9113286865996397
1895-06-01,0.9058870272073294
1895-06-03,0.9148189011050464
1895-06-04,0.9096882114089531
1895-06-05,0.8993159996693995
1895-06-06,0.9011647795979004
1895-06-07,0.9012656359848773
1895-06-08,0.9048627927645937
1895-06-10,0.9068129223703425
1895-06-11,0.9191476473110606
1895-06-12,0.9209957333530341
1895-06-13,0.9245888982717019
1895-06-14,0.9212033615242411
1895-06-15,0.921306460585387
1895-06-17,0.928495214959884
1895-06-18,0.9285991301092843
1895-06-19,0.9304478151706829
1895-06-20,0.9288073591973742
1895-06-21,0.9219307111745709
1895-06-22,0.9167934433861034
1895-06-24,0.9257392698676615
1895-06-25,0.9275895544454023
1895-06-26,0.9224538456473914
1895-06-27,0.9155658555140209
1895-06-28,0.9121693458460775
1895-06-29,0.9122714338399892
1895-07-01,0.9156756895560927
1895-07-02,0.9122841543630205
1895-07-03,0.9141311577891489
1895-07-05,0.9195719579664963
1895-07-06,0.9196728337505976
1895-07-08,0.9233670359332681
1895-07-09,0.9182307419040309
1895-07-10,0.9270672809995144
1895-07-11,0.916695833994809
1895-07-12,0.9167963942720505
1895-07-13,0.9151488368627251
1895-07-15,0.9153496180102759
1895-07-16,0.9119518792030594
1895-07-17,0.9190519761434683
1895-07-18,0.919152794886276
1895-07-19,0.9192536246887616
1895-07-20,0.9228526823057107
1895-07-22,0.9335465315178467
1895-07-23,0.9371424616172908
1895-07-24,0.9354990366722247
1895-07-25,0.9373484420686624
1895-07-26,0.9444377159241372
1895-07-27,0.9480320543321427
1895-07-29,0.9534745827828457
1895-07-30,0.9535791776384475
1895-07-31,0.958915429655938
1895-08-01,0.9551257436109853
1895-08-02,0.9465292749149936
1895-08-03,0.9501165645476741
1895-08-05,0.9468404961517273
1895-08-06,0.9452010116346433
1895-08-07,0.945303999701035
1895-08-08,0.9436636104648541
1895-08-09,0.9507421784461859
1895-08-10,0.952588474876117
1895-08-12,0.9510535209756309
1895-08-13,0.9529004220180569
1895-08-14,0.9477749174195205
1895-08-15,0.9496225569495211
1895-08-16,0.9497260267826448
1895-08-17,0.9515739026327976
1895-08-19,0.9535254966814468
1895-08-20,0.9571178996892945
1895-08-21,0.955478449142537
1895-08-22,0.9573268381717355
1895-08-23,0.9556870297335318
1895-08-24,0.9592804841857754
1895-08-26,0.9647219674910059
1895-08-27,0.9770313965859271
1895-08-28,0.9823615850755499
1895-08-29,0.9824686221172999
1895-08-30,0.9808350768061264
1895-08-31,0.9844220255840574
1895-09-03,0.9951810264119955
1895-09-04,1.000504705686981
1895-09-05,0.988443198810584
1895-09-06,0.9902896029686377
1895-09-07,0.9938767930949829
1895-09-09,0.997569467756453
1895-09-10,0.982016427333353
1895-09-11,0.975148349788885
1895-09-12,0.9717628403762197
1895-09-13,0.954409748583777
1895-09-14,0.9422656313547496
1895-09-16,0.9512275198812403
1895-09-17,0.9600826811296719
1895-09-18,0.9619342985799072
1895-09-19,0.9707818324432116
1895-09-20,0.9726328607284372
1895-09-21,0.9762311686134995
1895-09-23,0.9851732523552943
1895-09-24,0.9748060953785005
1895-09-25,0.9784054665747707
1895-09-26,0.9750155960684496
1895-09-27,0.978615740824459
1895-09-28,0.9787201980005206
1895-09-30,0.9701876655164552
1895-10-01,0.9711931794448037
1895-10-02,0.9765203933118071
1895-10-03,0.9766246268310492
1895-10-04,0.966285756654589
1895-10-05,0.9629032978077142
1895-10-07,0.9631088578761119
1895-10-08,0.957979478933697
1895-10-09,0.9650629603728048
1895-10-10,0.9599337018665318
1895-10-11,0.9617814989302674
1895-10-12,0.9653744953087889
1895-10-14,0.9638359302247094
1895-10-15,0.9744110714239604
1895-10-16,0.9657976845235737
1895-10-17,0.9624099384995158
1895-10-18,0.960766357516529
1895-10-19,0.959122061531549
1895-10-21,0.9593268143836984
1895-10-22,0.9576814512623132
1895-10-23,0.9525387653614336
1895-10-24,0.947391756095471
1895-10-25,0.9527453603938832
1895-10-26,0.9493471752568928
1895-10-28,0.946048150971139
1895-10-29,0.9373894267899978
1895-10-30,0.9322276301493412
1895-10-31,0.9288171149842478
1895-11-01,0.924760106433132
1895-11-02,0.9196151512591777
1895-11-04,0.9040669318304496
1895-11-06,0.900756342072424
1895-11-07,0.9113825862733883
1895-11-08,0.8992130530584441
1895-11-09,0.8993108086034997
1895-11-11,0.9065291585423773
1895-11-12,0.9224188625225842
1895-11-13,0.9207677126052481
1895-11-14,0.9226198007127075
1895-11-15,0.9174646716152434
1895-11-16,0.917564411336256
1895-11-18,0.9142572968794318
1895-11-19,0.9073389346809609
1895-11-20,0.9091937134831076
1895-11-21,0.9075366005251064
1895-11-22,0.9041222160371322
1895-11-23,0.9042205052687274
1895-11-25,0.9114477612988948
1895-11-26,0.9115468469075749
1895-11-27,0.9169161284843365
1895-11-29,0.9136038949760023
1895-11-30,0.9101918318425983
1895-12-02,0.9121525486892017
1895-12-03,0.9175278720868939
1895-12-04,0.9088452659873277
1895-12-05,0.9054284230527945
1895-12-06,0.9090493342116557
1895-12-07,0.9091506247224017
1895-12-09,0.9058339355755544
1895-12-10,0.9059348678116086
1895-12-11,0.9042748147906975
1895-12-12,0.9026139989877251
1895-12-13,0.9062388787301676
1895-12-14,0.9063398560868742
1895-12-16,0.9171125357282252
1895-12-17,0.9048953025567162
1895-12-18,0.8961822149212646
1895-12-19,0.8803978792868798
1895-12-20,0.8132870320699406
1895-12-21,0.7848134248311436
1895-12-23,0.8226354614102696
1895-12-24,0.8441354678227384
1895-12-26,0.846102791079564
1895-12-27,0.828405186672467
1895-12-28,0.8320647864989175
1895-12-30,0.8269012236534737
1895-12-31,0.8394905987948875
1896-01-02,0.8343409738224937
1896-01-03,0.8326548392089246
1896-01-04,0.8184780513987073
1896-01-06,0.7990020161980017
1896-01-07,0.7955088363202324
1896-01-08,0.8045736951519123
1896-01-09,0.8118371776077736
1896-01-10,0.8190953094401104
1896-01-11,0.8227695919062664
1896-01-13,0.8390595379614137
1896-01-14,0.8373723484342337
1896-01-15,0.8392560600176879
1896-01-16,0.8393541265134681
1896-01-17,0.8305229052500226
1896-01-18,0.818102500796824
1896-01-20,0.8218766208909959
1896-01-21,0.827345699895493
1896-01-22,0.8363920276775278
1896-01-23,0.8293377136707175
1896-01-24,0.8437541213066766
1896-01-25,0.8492130336979034
1896-01-27,0.852982950304349
1896-01-28,0.8584385602332568
1896-01-29,0.8603231515725955
1896-01-30,0.8639918402800704
1896-01-31,0.8694438444373038
1896-02-01,0.86550098551567
1896-02-03,0.8582977797320628
1896-02-04,0.8688676632795601
1896-02-05,0.8794216345768069
1896-02-06,0.8775930425019444
1896-02-07,0.8810652060927123
1896-02-08,0.884535303543077
1896-02-10,0.8914713822763547
1896-02-11,0.8790651874369249
1896-02-13,0.8895373189864484
1896-02-14,0.8824211102954865
1896-02-15,0.8788293179136926
1896-02-17,0.8822366182910808
1896-02-18,0.8804100500990906
1896-02-19,0.883877567201114
1896-02-20,0.8926345342496665
1896-02-21,0.894333486137919
1896-02-24,0.9011897247999094
1896-02-25,0.8958481781633051
1896-02-26,0.8922643244776288
1896-02-27,0.8922015237365444
1896-02-28,0.8780513349355494
1896-02-29,0.8726933771973191
1896-03-02,0.8743269211158877
1896-03-03,0.8742610711239386
1896-03-04,0.8847804498225831
1896-03-05,0.8794286195699232
1896-03-06,0.8740740617956803
1896-03-07,0.8740082308478482
1896-03-09,0.8756402726076875
1896-03-10,0.8738112895946596
1896-03-11,0.8737454784375338
1896-03-12,0.8754428357584902
1896-03-13,0.873614265139289
1896-03-14,0.8700226713384485
1896-03-16,0.8681280602353542
1896-03-17,0.8715900597485615
1896-03-18,0.8609478174056663
1896-03-19,0.8573528928947904
1896-03-20,0.8714140440234027
1896-03-21,0.8572491300060735
1896-03-23,0.8447614909669758
1896-03-24,0.8446978676974234
1896-03-25,0.8481701937821159
1896-03-26,0.8481063137858774
1896-03-27,0.8462755504470446
1896-03-28,0.8497461425910214
1896-03-30,0.8531505772146923
1896-03-31,0.8601479304510998
1896-04-01,0.8623313600587112
1896-04-02,0.8640415314707562
1896-04-04,0.8674605319746004
1896-04-06,0.8637794529445569
1896-04-07,0.8654884346759096
1896-04-08,0.8618736969905869
1896-04-09,0.8600329089262818
1896-04-10,0.8617425845262708
1896-04-11,0.8634515882815075
1896-04-13,0.8686424699805924
1896-04-14,0.8703489311048661
1896-04-15,0.873826929700903
1896-04-16,0.8737602555091435
1896-04-17,0.8701513150985979
1896-04-18,0.8736285240019406
1896-04-20,0.8858912863038101
1896-04-21,0.88759154559326
1896-04-22,0.894593134337443
1896-04-23,0.8927592313117357
1896-04-24,0.8909252151788121
1896-04-25,0.8890910850568252
1896-04-27,0.8924882195798836
1896-04-28,0.8888893988792335
1896-04-29,0.887055569972205
1896-04-30,0.8834540518795806
1896-05-01,0.887342918828416
1896-05-02,0.8890472736232189
1896-05-04,0.8906804933495296
1896-05-05,0.8852894611942866
1896-05-06,0.8816702482984686
1896-05-07,0.8709493168935907
1896-05-08,0.874435180383112
1896-05-09,0.876142377292283
1896-05-11,0.8653477050527856
1896-05-12,0.8635010056338903
1896-05-13,0.8705460737361711
1896-05-14,0.872253698656139
1896-05-15,0.8633041526298415
1896-05-16,0.8650136988452367
1896-05-18,0.8666540018083015
1896-05-19,0.8630318317517744
1896-05-20,0.8682956608977656
1896-05-21,0.8700028988521755
1896-05-22,0.8717094583041621
1896-05-23,0.875190314393916
1896-05-25,0.8697294754825157
1896-05-26,0.8678855823727774
1896-05-27,0.8642663525049433
1896-05-28,0.855318401689953
1896-05-29,0.8641395992368951
1896-06-01,0.8678090841461943
1896-06-02,0.85882317072357
1896-06-03,0.8569687467731701
1896-06-04,0.8586849069071192
1896-06-05,0.8639699631785329
1896-06-06,0.86390020648041
1896-06-08,0.8566275833774979
1896-06-09,0.8512044971049993
1896-06-10,0.8332783340849075
1896-06-11,0.85110963538892
1896-06-12,0.852826461719767
1896-06-13,0.8598975472151109
1896-06-15,0.8704578775017032
1896-06-16,0.8757290430376431
1896-06-17,0.8792166039066608
1896-06-18,0.8649200891244979
1896-06-19,0.8684128556229038
1896-06-20,0.8647820496826681
1896-06-22,0.8468322485215183
1896-06-23,0.8414091985364981
1896-06-24,0.8466992936620306
1896-06-25,0.8448463192986629
1896-06-26,0.8447781066383075
1896-06-27,0.8286472171761039
1896-06-29,0.8052635936704281
1896-06-30,0.8141692884839008
1896-07-01,0.7926407019887814
1896-07-02,0.8015845714370402
1896-07-03,0.7997213770546339
1896-07-06,0.7995294439241406
1896-07-07,0.8030633640662854
1896-07-08,0.8012012159432805
1896-07-09,0.792146083756866
1896-07-10,0.7974837080957803
1896-07-11,0.8136094282852874
1896-07-13,0.7955319839763505
1896-07-14,0.777478924694549
1896-07-15,0.7557755604354671
1896-07-16,0.7484789494077397
1896-07-17,0.7466082349238655
1896-07-18,0.7393037902388562
1896-07-20,0.7210554359317375
1896-07-21,0.7246333251234092
1896-07-22,0.7481915380338445
1896-07-23,0.7481316827108014
1896-07-24,0.737211856136834
1896-07-25,0.7462169593867465
1896-07-27,0.7388566453907855
1896-07-28,0.7243022566226048
1896-07-29,0.7260601119712126
1896-07-30,0.7332626282819666
1896-07-31,0.7422740897622716
1896-08-01,0.7401220870979157
1896-08-03,0.7363717526910467
1896-08-04,0.7253926411842767
1896-08-05,0.7235149319945381
1896-08-06,0.7070450906090647
1896-08-07,0.6850495838052195
1896-08-08,0.6721538163015538
1896-08-10,0.6996343437957375
1896-08-11,0.7105648004659276
1896-08-12,0.695894476814433
1896-08-13,0.7159868940480278
1896-08-14,0.7214098860885025
1896-08-15,0.7195322976613249
1896-08-17,0.7285458108684844
1896-08-18,0.7266701147879656
1896-08-19,0.7320811301067374
1896-08-20,0.7211059876610607
1896-08-21,0.7119371071584624
1896-08-22,0.7173604534907159
1896-08-24,0.7117820653983989
1896-08-25,0.7080788195691705
1896-08-26,0.7043740318982087
1896-08-27,0.7061484096745312
1896-08-28,0.7225319613988519
1896-08-29,0.7279426057695387
1896-08-31,0.7369422898382825
1896-09-01,0.7383876791439489
1896-09-02,0.7620699626123765
1896-09-03,0.7620167012295103
1896-09-04,0.7783356856910113
1896-09-05,0.7819108321383745
1896-09-08,0.7853743093164094
1896-09-09,0.7853194191831749
1896-09-10,0.7725786038071216
1896-09-11,0.7816019022716096
1896-09-12,0.7761082934838315
1896-09-14,0.7723712501734217
1896-09-15,0.7632424107985758
1896-09-16,0.7541028482966501
1896-09-17,0.7704261037150929
1896-09-18,0.7740025383879527
1896-09-19,0.7757625114818087
1896-09-21,0.7865348995967086
1896-09-22,0.7846694899615237
1896-09-23,0.7882362005805337
1896-09-24,0.7954200143114253
1896-09-25,0.8044032858787333
1896-09-26,0.8097632475278747
1896-09-28,0.8024343460488921
1896-09-29,0.8077946954185097
1896-09-30,0.8041250435673677
1896-10-01,0.8058720706028077
1896-10-02,0.8040012949025667
1896-10-03,0.8021303508481793
1896-10-05,0.8038160734264872
1896-10-06,0.800136974224877
1896-10-07,0.7892192009944791
1896-10-08,0.7891583986823371
1896-10-09,0.781850228005348
1896-10-10,0.7781628531739457
1896-10-12,0.7707854747488517
1896-10-13,0.790701946517918
1896-10-14,0.7924517977898888
1896-10-15,0.7887704082724548
1896-10-16,0.7887096405357958
1896-10-17,0.78502725158033
1896-10-19,0.7975875023094041
1896-10-20,0.8119911183083334
1896-10-21,0.8137329863300773
1896-10-22,0.8190818202349877
1896-10-23,0.828030619941555
1896-10-24,0.8315669606853442
1896-10-26,0.8368360204337234
1896-10-27,0.8331765500591729
1896-10-28,0.8259194701450386
1896-10-29,0.8096574198030342
1896-10-30,0.8384541192575321
1896-10-31,0.8437771051232187
1896-11-02,0.8633900755871549
1896-11-04,0.8901085369087625
1896-11-05,0.8757638728455354
1896-11-06,0.897141090254374
1896-11-07,0.9095461155865854
1896-11-09,0.9182983219475255
1896-11-10,0.920002209672636
1896-11-11,0.9128212962880905
1896-11-12,0.9198611638022166
1896-11-13,0.9091282395345801
1896-11-14,0.9108342384397242
1896-11-16,0.8982410956293173
1896-11-17,0.8981692363416672
1896-11-18,0.8980973828027601
1896-11-19,0.896245165751073
1896-11-20,0.8908316075339986
1896-11-21,0.885415351360192
1896-11-23,0.8852736849039742
1896-11-24,0.885202863009182
1896-11-25,0.8797851838492131
1896-11-27,0.8742943731828762
1896-11-28,0.8706558811710506
1896-11-30,0.8580090892541546
1896-12-01,0.8817556152534801
1896-12-02,0.883475444453782
1896-12-03,0.8887924127027087
1896-12-04,0.8887121048293638
1896-12-05,0.885037013675942
1896-12-07,0.8794829457930288
1896-12-08,0.8794034790874062
1896-12-09,0.8793240195620904
1896-12-10,0.8738487152782106
1896-12-11,0.8737697576600466
1896-12-12,0.8718912813594989
1896-12-14,0.8573355152093091
1896-12-15,0.8482440080286918
1896-12-16,0.8535816874091673
1896-12-17,0.8643246106006132
1896-12-18,0.8228309592860713
1896-12-19,0.8336203942731941
1896-12-21,0.8461247089926563
1896-12-22,0.8352210681900251
1896-12-23,0.8369525694750329
1896-12-24,0.8422960630073975
1896-12-28,0.841991636441283
1896-12-29,0.8491326284760681
1896-12-30,0.8490559041087061
1896-12-31,0.8453776350495862
1897-01-02,0.8524424538052208
1897-01-04,0.8450905532541314
1897-01-05,0.8522264147099818
1897-01-06,0.8539528310731798
1897-01-07,0.8574784202241968
1897-01-08,0.8556049960489013
1897-01-09,0.8555306404585601
1897-01-11,0.8499849031144844
1897-01-12,0.8589108760839393
1897-01-13,0.8588362331990373
1897-01-14,0.864154289427972
1897-01-15,0.8730600091193078
1897-01-16,0.8837478901536849
1897-01-18,0.881802906648275
1897-01-19,0.8871006938731725
1897-01-20,0.8798631471459923
1897-01-21,0.8744119537907422
1897-01-22,0.8707506756052648
1897-01-23,0.8652950797104407
1897-01-25,0.8615559028769855
1897-01-26,0.8704555707833532
1897-01-27,0.8685872243568433
1897-01-28,0.8667187852778742
1897-01-29,0.868436675133461
1897-01-30,0.8791170714948152
1897-02-01,0.8831263070113469
1897-02-02,0.8777866498296741
1897-02-03,0.8778534818598076
1897-02-04,0.8707050848808525
1897-02-05,0.868965768118948
1897-02-06,0.8708380929678354
1897-02-08,0.8673589280512525
1897-02-09,0.863810970612529
1897-02-10,0.8638767385765653
1897-02-11,0.8603262833399815
1897-02-13,0.853220899341759
1897-02-15,0.8533508226776096
1897-02-16,0.8624725836291317
1897-02-17,0.8607288666498383
1897-02-18,0.8571745121948289
1897-02-19,0.8572397748789216
1897-02-20,0.8609271824257735
1897-02-23,0.8629341885266822
1897-02-24,0.8611895382907117
1897-02-25,0.8558223689252374
1897-02-26,0.872198496163086
