,0.5,1.0,1.5,2.0,3.0,3.6
1990-08-18,195.63163346398593,149.68806938354973,139.96702970021335,118.67103485574403,63.60300764694642,36.24447038094627
1990-08-19,195.67719151561454,149.72415856192166,140.00288426809544,118.70322234191038,63.622175676648226,36.25604875148439
1990-08-20,195.62020451941893,149.6038059226809,139.819539388545,118.4877368828827,63.44232661207427,36.131555267304584
1990-08-21,195.35946151028148,149.17220093901656,139.20010810945232,117.7797190081926,62.86716362609053,35.73699151043225
1990-08-22,194.69898325976516,148.12692881080292,137.72088189888245,116.10181939030596,61.51646170605363,34.81396314502758
1990-08-23,193.84430930481233,146.7934636755691,135.84680518024282,113.98721060645579,59.829396160571186,33.66679601082883
1990-08-24,193.39396386028588,146.07893748434194,134.84085406361436,112.85389048822076,58.93090948460931,33.05869106458821
1990-08-25,193.4393187186597,146.11515705651271,134.87702096666322,112.88644806265476,58.95030017564796,33.07037300972112
1990-08-26,193.48468421367977,146.15138560915275,134.91319757036908,112.919015029726,58.96969724702084,33.082059082901395
1990-08-27,195.03425304779822,148.46000945257583,138.09584500344843,116.4629281048927,61.73968068134284,34.94544121407936
1990-08-28,194.67670712344784,147.88285787390058,137.27623471131233,115.53325389233629,60.994015791109916,34.43752477004183
1990-08-29,195.7363707793409,149.4601941673045,139.45836293722198,117.97397064801265,62.92052452874623,35.74136168287464
1990-08-30,195.5780693278941,149.18543873334926,139.05936707545104,117.51578803529686,62.547456031701564,35.48557980733031
1990-08-31,195.62340057355203,149.22165196587466,139.09559870780413,117.54849927930888,62.567094219266586,35.497479629161596
1990-09-01,195.66874232612335,149.2578739887902,139.1318397802346,117.58121962869731,62.58673857268447,35.509383441508476
1990-09-02,195.71409458804334,149.29410480422968,139.168090295202,117.6139490859967,62.606389093891124,35.521291245709136
1990-09-03,195.75945736174788,149.33034441432736,139.20435025516662,117.64668765374228,62.62604578482307,35.53320304310222
1990-09-04,195.39929883692358,148.74744260951172,138.37466084870186,116.70351253038078,61.86635494668966,35.01446324578951
1990-09-05,195.8545718357804,149.40265368912915,139.27224181517514,117.703468177167,62.654026771967594,35.54773073066458
1990-09-06,196.10444652002255,149.75031028849324,139.74367649516887,118.22642420435959,63.064975436185655,35.826020602174786
1990-09-07,196.45740575038548,150.2560121182962,140.4369350487167,119.0002034477157,63.67751408253859,36.24208873349255
1990-09-08,196.5029946333089,150.2922793913582,140.47310236897582,119.03277364038537,63.69700114643728,36.25388280280698
1990-09-09,196.5485940953512,150.3285554182469,140.5092790035585,119.06535274747216,63.716494173911414,36.265680710202375
1990-09-10,196.18491674177264,149.73876008633965,139.66768695777697,118.10618708228118,62.93990429587325,35.73374811905285
1990-09-11,196.43504674744125,150.08743747822516,140.14102374618608,118.6316971999406,63.353442861085746,36.01400475307184
1990-09-12,196.58295310662353,150.2804358167862,140.39688038157945,118.9123217441895,63.57170277664199,36.16140568408484
1990-09-13,196.62832876086802,150.3167501577151,140.43328740823185,118.94525882837675,63.591558048194166,36.173466751284806
1990-09-14,196.1625435076337,149.57193321246197,139.37522716014806,117.74230265940531,62.62038317221944,35.50906148314388
1990-09-15,196.20768776422176,149.6082812411632,139.41184656914714,117.77556082763597,62.64054178872011,35.52133302565207
1990-09-16,196.25284241017297,149.64463810293333,139.44847559951972,117.80882839016019,62.66070689463841,35.53360880907086
1990-09-17,195.993165953408,149.21566380291992,138.83445362495726,117.10906572343707,62.09594528953035,35.14782299120037
1990-09-18,196.03819068481948,149.25204789628555,138.8712162275404,117.14253004002597,62.116292344479994,35.1602239135149
1990-09-19,196.29124908876895,149.59840662708748,139.33744104556067,117.6572381609205,62.5180042765879,35.43134559340776
1990-09-20,196.03217036600907,149.17002059492262,138.72429656595725,116.95867372600793,61.95465488648435,35.04673051560446
1990-09-21,195.27186921449578,147.97932948167744,137.0486576619885,115.06678279416627,60.44486110602836,34.020369343346935
1990-09-22,195.3179052264024,148.0157769932402,137.0847972052761,115.09912759393252,60.46395505804351,34.031826285263875
1990-09-23,195.36395209145644,148.05223348187496,137.12094627851172,115.13148148568906,60.48305504165501,34.043287085502186
1990-09-24,194.91030326012628,147.33086973366304,136.10408477214904,113.98485941688094,59.57301971060922,33.42716321117863
1990-09-25,195.1566241317847,147.66954854660452,136.5587555575776,114.4843933138391,59.95822798577466,33.68509957739962
1990-09-26,195.40339747616306,148.00946230182169,137.01569055105227,114.98701226082126,60.346680135309654,33.94554504121668
1990-09-27,196.36010133746524,149.42549233781682,138.96749575488775,117.16292124562315,62.053224552987544,35.096046678900926
1990-09-28,197.32815697538575,150.86595459887113,140.96263186945262,119.3976523035716,63.82220111810369,36.295195375713675
1990-09-29,197.37370463901638,150.90241042680435,140.99918560399084,119.43072381767544,63.842134627494026,36.30730106635763
1990-09-30,197.41926281604606,150.93887506406367,141.03574881746323,119.46380449213565,63.86207436269277,36.319410794664
1990-10-01,198.6102694926832,152.72595091442125,143.52551407649523,122.2672777811728,66.10328441484852,37.84740403292448
1990-10-02,198.8663905339477,153.08503813874432,144.01632207097512,122.81602883002127,66.54122309939154,38.14667220008671
1990-10-03,198.70411247690194,152.79866790733496,143.59601656175133,122.32890929147442,66.13786042417262,37.86746900028994
1990-10-04,199.17097416944856,153.48189079929315,144.54376508696572,123.39669551035641,66.99674213954185,38.455955444981036
1990-10-05,199.42811741786946,153.84376306633962,145.0397360624504,123.9525753488168,67.44239688177461,38.76130062011392
1990-10-06,199.47412247947653,153.88022193073752,145.076015864923,123.98521053372369,67.4619274608168,38.77313715317451
1990-10-07,199.5201381537581,153.91668943538684,145.11230474231604,124.01785431107241,67.48146369570064,38.78497730075558
1990-10-08,199.56616444316234,153.95316558233523,145.14860269689953,124.05050668312525,67.501005588064,38.79682106396089
1990-10-09,197.7388335784351,151.09918728286075,141.0971331789422,119.42501538976528,63.718495013631305,36.186342924513056
1990-10-10,197.1692754501727,150.19517554822752,139.81616865873136,117.97109959945897,62.548260607671274,35.38732922559882
1990-10-11,196.90893262371523,149.7655375545389,139.2018428979086,117.27187428617303,61.98572353415297,35.00395763098256
1990-10-12,197.7753284236639,151.05072569547858,140.9793857950334,119.26053989335948,63.556078520855685,36.06667713637267
1990-10-13,197.82089802673357,151.0873089397292,141.0161563088079,119.2938674962886,63.576207514491344,36.07890621024225
1990-10-14,197.8664781295392,151.12390104414092,141.0529364131383,119.32720441268484,63.59634288322745,36.09113943060549
1990-10-15,198.32619523246012,151.79272174381066,141.9746846986987,120.35865590954995,64.4143279321966,36.64669352429589
1990-10-16,198.47566881090424,151.9882154056791,142.23435234573705,120.64391123727061,64.63669839905246,36.79699908468768
1990-10-17,198.832964520412,152.50341185946544,142.9435437199691,121.43804254638191,65.26853291212073,37.227185551578366
1990-10-18,199.40283294883582,153.34398905901756,144.11060625542828,122.75165501160741,66.32081989162613,37.94587848395071
1990-10-19,200.40234549215032,154.84761988281065,146.2154184873637,125.13370730345353,68.24447601813465,39.265075475212356
1990-10-20,200.44799879359599,154.88418937550625,146.25217263707935,125.16706486433193,68.26474369265618,39.27745311790872
