,0.5,1.0,1.5,2.0,3.0,3.6
1967-06-03,7.55364051778317,1.5714918105356348,0.24498441330473333,0.036755521852445516,0.0007534231231028267,6.94515219503587e-05
1967-06-04,7.5540544158937335,1.5714918105356348,0.24496931152583099,0.03675099034975138,0.000753237347538226,6.942925940770612e-05
1967-06-05,7.554468336683646,1.5714918105356348,0.24495421067786022,0.036746459405735656,0.0007530516177812988,6.940700400126584e-05
1967-06-06,7.554856408687244,1.5714918105356348,0.24493994964504676,0.03674218070840759,0.0007528762495963361,6.938599174389012e-05
1967-06-07,7.555270373421967,1.5714918105356348,0.24492485060705493,0.03673765085051203,0.0007526906088772575,6.936375020681057e-05
1967-06-08,7.555658486626082,1.5714918105356348,0.24491059128356069,0.03673337317883766,0.0007525153247628615,6.934275104407673e-05
1967-06-09,7.556072495310281,1.5714918105356348,0.24489549405533087,0.03672884440680191,0.0007523297730389473,6.932052336771465e-05
1967-06-10,7.556486526679888,1.5714918105356348,0.2448803977577521,0.03672431619310792,0.0007521442670675131,6.929830281638855e-05
1967-06-11,7.556900580736145,1.5714918105356348,0.24486530239076704,0.03671978853768685,0.0007519588068372773,6.927608938781453e-05
1967-06-12,7.557314657480296,1.5714918105356348,0.24485020795431828,0.036715261440469875,0.0007517733923369613,6.925388307970938e-05
1967-06-13,7.557728756913583,1.5714918105356348,0.2448351144483485,0.036710734901388174,0.0007515880235552891,6.923168388979068e-05
1967-06-14,7.55814287903725,1.5714918105356348,0.2448200218728003,0.036706208920372935,0.0007514027004809877,6.920949181577668e-05
1967-06-15,7.558557023852541,1.5714918105356348,0.24480493022761635,0.03670168349735535,0.000751217423102787,6.918730685538642e-05
1967-06-16,7.558984651804712,1.5714918105356348,0.24478940355875395,0.03669702791394185,0.0007510268402716107,6.916448831292272e-05
1967-06-17,7.559398842744538,1.5714918105356348,0.24477431380100031,0.03669250362282917,0.0007508416555712697,6.914231777831282e-05
1967-06-18,7.559813056379758,1.5714918105356348,0.24475922497343724,0.036687979889505805,0.0007506565165329097,6.912015435042223e-05
1967-06-19,7.560227292711615,1.5714918105356348,0.24474413707600737,0.03668345671390299,0.0007504714231452715,6.90979980269729e-05
1967-06-20,7.560615660551995,1.5714918105356348,0.24472988827350636,0.03667918535250479,0.0007502966558275528,6.907707931798118e-05
1967-06-21,7.561029940862163,1.5714918105356348,0.2447148021845032,0.03667466326115996,0.0007501116511726912,6.9054936802145e-05
1967-06-22,7.5614442438726215,1.5714918105356348,0.24469971702546442,0.03667014172733324,0.0007499266921354158,6.903280138404678e-05
1967-06-23,7.561872035170254,1.5714918105356348,0.24468419702971334,0.03666549014497166,0.0007497364367609178,6.901003379875743e-05
1967-06-24,7.5622998506703265,1.5714918105356348,0.24466867801831269,0.03666083915266012,0.0007495462296539477,6.898727372240484e-05
1967-06-25,7.5627276903742064,1.5714918105356348,0.24465315999120002,0.036656188750323775,0.0007493560708022601,6.896452115251251e-05
1967-06-26,7.563155554283265,1.5714918105356348,0.2446376429483129,0.03665153893788778,0.0007491659601936126,6.894177608660473e-05
1967-06-27,7.563569973765691,1.5714918105356348,0.2446225625456654,0.036647020255005026,0.0007489812343404143,6.891967694194135e-05
1967-06-28,7.563984415956035,1.5714918105356348,0.24460748307263175,0.03664250212922016,0.0007487965540360563,6.889758488111339e-05
1967-06-29,7.56439888085554,1.5714918105356348,0.24459240452915465,0.03663798456046451,0.0007486119192693077,6.887549990185013e-05
1967-06-30,7.564826839312772,1.5714918105356348,0.2445768913396619,0.036633337057217524,0.0007484219974508849,6.88527841958825e-05
1967-07-01,7.565189536489998,1.5714918105356348,0.24456348986616386,0.03662932244493728,0.0007482579597528135,6.88331658683308e-05
1967-07-02,7.565552251056816,1.5714918105356348,0.2445500891269931,0.036625308272614544,0.0007480939580082101,6.881355313065873e-05
