,QQQ,QLD,TQQQ
1991-10-07,6.031452398491722,0.5195899876122027,1.118795106689611
1991-10-08,6.055890496703545,0.5237126807476096,1.1320465311788972
1991-10-09,5.979981005797791,0.510495294969821,1.0891263772235127
1991-10-10,6.03642652467643,0.5200463519652464,1.119629353346942
1991-10-11,6.087897917370361,0.5288292408545074,1.1479309587675322
1991-10-14,6.210520941141196,0.5498710376274509,1.2162535922806588
1991-10-15,6.343308483637303,0.5732857159650471,1.293863115582192
1991-10-16,6.437168082079175,0.5901395951377454,1.3508292908723984
1991-10-17,6.32492584338947,0.5694573717551341,1.2797365800539164
1991-10-18,6.3389831565201655,0.5718920658340398,1.2878699761897314
1991-10-21,6.290323226452374,0.5628177866283927,1.2569912738290954
1991-10-22,6.288809361961377,0.5624506661418881,1.255688036139919
1991-10-23,6.25766700671799,0.5567845845412298,1.2366409005543635
1991-10-24,6.177648455050955,0.5424503320781596,1.1888138184237398
1991-10-25,6.1190402726137485,0.5320655911957557,1.1546068818190458
1991-10-28,6.193435899028505,0.5447295976516898,1.195626015009276
1991-10-29,6.2734544506955405,0.5587142608481568,1.2416009040217324
1991-10-30,6.373802039813121,0.5765050681438729,1.3008455689492835
1991-10-31,6.325790908812899,0.5677216920068096,1.2710413517154182
1991-11-01,6.271724319848687,0.5579234125048672,1.2380657531146921
1991-11-04,6.205546814956491,0.5458704957766554,1.197737922120046
1991-11-05,6.251179016042287,0.5538080826885415,1.2237958813919465
1991-11-06,6.259397137564847,0.5551752991304668,1.228262714000791
1991-11-07,6.33400903033546,0.5683225892445054,1.2718289529165716
1991-11-08,6.39175214734924,0.5785959060123248,1.3062495784047818
1991-11-11,6.441493409196315,0.5873302215445082,1.3356280288996292
1991-11-12,6.530378881453479,0.6034446177205597,1.3905244881580643
1991-11-13,6.549194054413024,0.6068291297891245,1.4021537989968231
1991-11-14,6.510698643070505,0.5995981268522413,1.3770172749631495
1991-11-15,6.15321035683913,0.5336548004110065,1.1497771089421867
1991-11-18,6.241230763672869,0.548664974261353,1.1981031841925778
1991-11-19,6.150398894212993,0.5326082280278871,1.1454470313703504
1991-11-20,6.167916469037397,0.5355585668479667,1.1549058522356477
1991-11-21,6.241663296384584,0.5482813267835809,1.1960005390696795
1991-11-22,6.192138300893364,0.539494336521082,1.1671875151509852
1991-11-25,6.1205541371047465,0.5267599658984294,1.1256745294220363
1991-11-26,6.1447759689607135,0.5308497069714985,1.1387296269947678
1991-11-27,6.1685652681049685,0.534881941166103,1.151651109288911
1991-11-29,6.159049548447267,0.5330602523343188,1.1456456017223884
1991-12-02,6.356716997700428,0.5670136947643966,1.2549151974460295
1991-12-03,6.356933264056285,0.5669613987732869,1.2546750574511207
1991-12-04,6.382236427691537,0.5713863306210837,1.2692995587196734
1991-12-05,6.365367651934702,0.5682765017569048,1.258872262659195
1991-12-06,6.404511862344792,0.5751800162673365,1.2817508630607446
1991-12-09,6.396510007178089,0.5734822603818874,1.2758899152835865
1991-12-10,6.408404656750217,0.5755304149005815,1.2826654520170229
1991-12-11,6.3763972360834025,0.5696933407851628,1.2630888585042852
1991-12-12,6.444304871822455,0.5817408504961569,1.3030934059294639
1991-12-13,6.5167541010345,0.5947349116006386,1.346692019349369
1991-12-16,6.553303115174307,0.6011303200802448,1.3682116917770033
1991-12-17,6.463768843849571,0.5846140601478289,1.311757783011397
1991-12-18,6.479556287827121,0.5873823916417218,1.3210126285713306
1991-12-19,6.36969297905184,0.5673738558113662,1.2534490360345172
1991-12-20,6.3975913389573735,0.5722646143898882,1.269602546552686
1991-12-23,6.559358573138299,0.6009578399796213,1.3649183337856696
1991-12-24,6.641107255652189,0.6158519179174949,1.4156004973346812
1991-12-26,6.783843050517712,0.6421363470919051,1.5060871697225025
1991-12-27,6.850669354477479,0.6546972139271342,1.5502131705292364
1991-12-30,7.066286911266761,0.6956340428642045,1.6954110814333148
1991-12-31,7.155388649879784,0.7130803014266774,1.7591195601921163
1992-01-02,7.209671505199853,0.7236807615349443,1.7981709919695155
1992-01-03,7.241030126799097,0.7298759659795789,1.8211857386505559
1992-01-06,7.285797262461465,0.7385990261082968,1.8536061223555547
1992-01-07,7.3452705103220985,0.750562950954667,1.8985755083557707
1992-01-08,7.445834365795536,0.7709951371948689,1.9760015437945673
1992-01-09,7.576242978377216,0.797891973226342,2.0793159115917867
1992-01-10,7.506821478147167,0.7831615163923061,2.021649697878706
1992-01-13,7.531692109070705,0.7880309393559529,2.0402561447798178
1992-01-14,7.625335441156721,0.8075198401634599,2.1158601967136894
1992-01-15,7.690431614269635,0.8211958724112678,2.1695226203393108
1992-01-16,7.611061861670171,0.8041345112365451,2.101823169261056
1992-01-17,7.563483263381664,0.7939805891092118,2.0619391383919243
1992-01-20,7.392200309543037,0.7577226278053337,1.9204804243681044
1992-01-21,7.178312883600611,0.7137685532497101,1.7532931193185435
1992-01-22,7.489736436034478,0.7755871324500115,1.9809768349520336
1992-01-23,7.484329777138055,0.7743581577403627,1.9761825783942835
1992-01-24,7.47092126307493,0.7714785469757979,1.9650789128506596
1992-01-27,7.363436884214076,0.7489584901815407,1.878786109715681
1992-01-28,7.371438739380779,0.7504838863941385,1.8844483990762573
1992-01-29,7.2944479166957406,0.7347059018337923,1.8249452507485426
1992-01-30,7.378791795479911,0.7515954974619916,1.8877979222398056
1992-01-31,7.3165070849931375,0.7387960062289511,1.839486619377897
1992-02-03,7.382900856241191,0.7519014331690048,1.8882047754593765
1992-02-04,7.502712417385888,0.7762062299114741,1.9796840744843578
1992-02-05,7.587921361593488,0.7937273783256432,2.0466283568425343
1992-02-06,7.5492096838951115,0.7855178941296657,2.0147888965016216
1992-02-07,7.500333487471463,0.7752414420036623,1.9751714731473269
1992-02-10,7.466379669601938,0.7679076763779104,1.9469035928886853
1992-02-11,7.448213295709962,0.7640678103881728,1.9322226939045941
1992-02-12,7.6986497357921975,0.8153470097906661,2.126662762533781
1992-02-13,7.56521339422852,0.7869716446708576,2.015558234073508
1992-02-14,7.497738291201181,0.7728258550277254,1.9611307365398272
1992-02-18,7.321697477533705,0.7360439857351286,1.8207131748576801
1992-02-19,7.3111004260967185,0.7338012400259888,1.8123022424834427
1992-02-20,7.468326066804648,0.7652597867913701,1.928766935537644
1992-02-21,7.404743758182734,0.752127038099197,1.8790402205707615
1992-02-24,7.330564398123833,0.7367467497723652,1.8211677974711407
1992-02-25,7.316939617704851,0.7339079590550369,1.8105676234799752
1992-02-26,7.521960123057147,0.7749372056754756,1.962324831307363
1992-02-27,7.512876936111159,0.77296055154034,1.954736958513481
1992-02-28,7.480220716376774,0.7661324705372111,1.928751616464015
1992-03-02,7.496440693066037,0.7691206368085352,1.939771807777902
1992-03-03,7.47632792197135,0.7648880025506589,1.9236788294409932
1992-03-04,7.387874982425898,0.7466874837251203,1.8549422600402021
1992-03-05,7.299422042880446,0.7287040092682532,1.7878511554020764
1992-03-06,7.20166965003315,0.7090880694190421,1.7155880734663929
1992-03-09,7.208373907064712,0.7101174702083808,1.7191117003955243
1992-03-10,7.3599766225203656,0.7398925492520222,1.8271668763783917
1992-03-11,7.246004252983806,0.716879741021354,1.741850493336916
1992-03-12,7.241246393154955,0.7158414802761419,1.7379960064749183
1992-03-13,7.276714075515479,0.7227589522491946,1.763120375317174
1992-03-16,7.3156420195697125,0.7301789175964943,1.7900327286501176
1992-03-17,7.41620587504315,0.7501509781556358,1.863397710776347
